2073600;1.06321E-09;2.21207E-07;9.73559E-08;1.03399E-07;1.42143E-05;6.15704E-08;6.24615E-09;0;0
2160000;1.06321E-09;2.21207E-07;9.73559E-08;9.50544E-09;1.42143E-05;6.15704E-08;6.40815E-08;0;0
2246400;1.06321E-09;2.21207E-07;9.73559E-08;1.75624E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
2332800;1.06321E-09;2.21207E-07;9.73559E-08;1.24862E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
2419200;1.06321E-09;2.21207E-07;9.73559E-08;1.2082E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
2505600;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
2592000;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
2678400;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
2764800;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
2851200;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
2937600;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
3024000;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
3110400;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
3196800;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
3283200;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
3369600;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
3456000;1.06321E-09;3.32046E-07;2.42719E-07;1.20358E-09;1.60546E-05;6.15704E-08;6.24615E-09;0;0
3542400;1.06321E-09;2.22325E-07;1.01764E-07;1.20358E-09;1.88628E-05;6.15704E-08;6.24615E-09;0;0
3628800;1.06321E-09;2.21244E-07;9.75864E-08;1.20358E-09;1.45822E-05;6.15704E-08;6.24615E-09;0;0
3715200;1.06321E-09;2.21209E-07;9.73748E-08;1.12304E-07;1.43146E-05;2.5422E-07;9.08236E-08;5.53461E-08;1.10485E-07
3801600;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.59014E-05;6.15704E-08;6.24615E-09;0;0
3888000;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
3974400;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
4060800;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
4147200;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
4233600;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
4320000;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
4406400;1.06321E-09;3.1362E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
4492800;1.06321E-09;2.28476E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
4579200;1.06321E-09;2.21688E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
4665600;1.06321E-09;2.21219E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
4752000;1.06321E-09;2.21208E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
4838400;3.09501E-07;5.08942E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
4924800;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
5011200;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
5097600;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
5184000;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
5270400;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
5356800;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
5443200;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
5529600;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
5616000;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
5702400;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
5788800;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
5875200;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
5961600;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
6048000;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.68685E-05;6.15704E-08;6.24615E-09;0;0
6134400;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.47902E-05;6.15704E-08;6.24615E-09;0;0
6220800;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
6307200;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
6393600;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
6480000;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;2.60563E-05;6.15704E-08;6.24615E-09;0;0
6566400;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.4912E-05;6.15704E-08;6.24615E-09;0;0
6652800;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.4319E-05;6.15704E-08;6.24615E-09;0;0
6739200;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42327E-05;6.15704E-08;6.24615E-09;0;0
6825600;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42179E-05;6.15704E-08;6.24615E-09;0;0
6912000;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42148E-05;6.15704E-08;6.24615E-09;0;0
6998400;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
7084800;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
7171200;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
7257600;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
7344000;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
7430400;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
7516800;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
7603200;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
7689600;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
7776000;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
7862400;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
7948800;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
8035200;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
8121600;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
8208000;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
8294400;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
8380800;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
8467200;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
8553600;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
8640000;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
8726400;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
8812800;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.9917E-05;6.15704E-08;6.24615E-09;0;0
8899200;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.48471E-05;6.15704E-08;6.24615E-09;0;0
8985600;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42749E-05;6.15704E-08;6.24615E-09;0;0
9072000;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
9158400;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
9244800;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
9331200;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
9417600;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
9504000;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
9590400;1.06321E-09;2.21207E-07;3.78304E-07;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
9676800;1.06321E-09;2.21207E-07;1.07899E-07;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
9763200;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
9849600;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
9936000;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
10022400;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.58438E-05;6.15704E-08;6.24615E-09;0;0
10108800;1.06321E-09;1.25769E-06;3.84194E-07;2.71786E-07;3.05143E-05;6.15704E-08;6.24615E-09;0;0
10195200;1.06321E-09;2.29643E-07;9.73559E-08;6.44886E-08;1.53631E-05;6.15704E-08;6.24615E-09;0;0
10281600;1.06321E-09;3.22579E-07;2.30947E-07;1.54607E-08;1.53196E-05;6.15704E-08;6.24615E-09;0;0
10368000;1.06321E-09;2.32479E-07;1.12425E-07;3.88501E-09;1.43996E-05;6.15704E-08;6.24615E-09;0;0
10454400;1.06321E-09;2.21208E-07;9.73559E-08;1.72814E-09;1.42261E-05;6.15704E-08;6.24615E-09;0;0
10540800;1.06321E-09;2.21207E-07;9.73559E-08;1.31582E-09;1.42155E-05;6.15704E-08;6.24615E-09;0;0
10627200;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42144E-05;6.15704E-08;6.24615E-09;0;0
10713600;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
10800000;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
10886400;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
10972800;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
11059200;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
11145600;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
11232000;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
11318400;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
11404800;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
11491200;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
11577600;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
11664000;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
11750400;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
11836800;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
11923200;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
12009600;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
12096000;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
12182400;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
12268800;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
12355200;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
12441600;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
12528000;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
12614400;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
12700800;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
12787200;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
12873600;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
12960000;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
13046400;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
13132800;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
13219200;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
13305600;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
13392000;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
13478400;1.06321E-09;2.21207E-07;9.73559E-08;2.77717E-07;1.61238E-05;6.15704E-08;6.24615E-09;0;0
13564800;4.89005E-07;1.19524E-06;3.89532E-07;7.46448E-08;2.44269E-05;6.15704E-08;6.24615E-09;0;0
13651200;1.06321E-09;3.9158E-07;2.34226E-07;2.72634E-09;1.5101E-05;6.15704E-08;6.24615E-09;0;0
13737600;1.06321E-09;2.34969E-07;1.09897E-07;1.20358E-09;1.42717E-05;6.15704E-08;6.24615E-09;0;0
13824000;1.06321E-09;2.22208E-07;9.87623E-08;1.20358E-09;1.42176E-05;6.15704E-08;6.24615E-09;0;0
13910400;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42146E-05;6.15704E-08;6.24615E-09;0;0
13996800;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
14083200;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
14169600;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
14256000;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
14342400;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
14428800;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
14515200;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
14601600;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
14688000;1.06321E-09;3.35278E-07;2.48376E-07;1.12304E-07;1.67234E-05;2.5422E-07;9.08236E-08;5.53461E-08;1.10485E-07
14774400;1.06321E-09;3.71791E-07;9.73559E-08;1.20358E-09;2.42834E-05;6.15704E-08;6.24615E-09;0;0
14860800;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
14947200;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
15033600;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
15120000;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
15206400;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
15292800;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
15379200;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
15465600;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
15552000;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
15638400;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
15724800;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
15811200;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
15897600;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
15984000;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
16070400;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
16156800;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
16243200;3.09501E-07;2.21207E-07;9.73559E-08;1.20358E-09;1.42382E-05;6.15704E-08;2.93692E-08;4.92199E-08;5.46204E-08
16329600;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.78283E-05;6.15704E-08;6.24615E-09;0;0
16416000;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
16502400;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
16588800;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
16675200;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
16761600;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
16848000;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
16934400;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
17020800;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
17107200;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
17193600;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
17280000;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
17366400;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
17452800;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
17539200;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
17625600;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
17712000;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
17798400;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
17884800;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
17971200;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
18057600;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
18144000;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
18230400;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
18316800;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
18403200;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
18489600;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
18576000;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
18662400;1.06321E-09;2.21207E-07;9.73559E-08;1.20358E-09;1.42143E-05;6.15704E-08;6.24615E-09;0;0
